Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-12-06,0.0,439.6604919433594,0.0,443.6050096339301,439.22542161159066,443.5760069120985,0.0,69124700
2023-12-07,0.0,443.0152893066406,0.0,443.6630266124851,441.13970123464765,441.73911050428126,0.0,66995400
2023-12-08,0.0,444.919921875,0.0,445.451648340426,442.02917923250493,442.27087844484373,0.0,83194400
2023-12-11,0.0,446.6504821777344,0.0,446.8245280398024,444.21416465607524,444.4268611503367,0.0,65002200
2023-12-12,0.0,448.6904296875,0.0,448.7871152745883,445.30664066950123,446.3024402574832,0.0,68327600
2023-12-13,0.0,454.8778991699219,0.0,455.12927578193285,448.709730800554,449.0674408996175,0.0,93278000
2023-12-14,0.0,456.3377685546875,0.0,458.0006602364905,453.6693999362765,456.8114895469167,0.0,119026000
2023-12-15,0.0,455.5863952636719,1.906,456.9163018501235,453.7420397034311,455.7417134699126,0.0,141553700
2023-12-18,0.0,458.14910888671875,0.0,459.12954211953263,456.13003141968665,457.18810894495897,0.0,70375300
2023-12-19,0.0,460.93511962890625,0.0,461.01279355520546,458.6151220933891,458.6927663957653,0.0,55761800
2023-12-20,0.0,454.54779052734375,0.0,461.96405036999886,454.1206728290634,460.0808576886502,0.0,102921000
2023-12-21,0.0,458.8576965332031,0.0,459.1294959653639,455.11071547850463,457.5277900582173,0.0,86667500
2023-12-22,0.0,459.7799072265625,0.0,461.45925759296136,457.8870276491879,459.98374941589714,0.0,67160400
2023-12-26,0.0,461.7213439941406,0.0,462.62410332069675,460.1099508863103,460.1876248035588,0.0,55387000
2023-12-27,0.0,462.5561828613281,0.0,462.7017844285322,460.98362668768385,461.5175089754055,0.0,68000300
2023-12-28,0.0,462.7309265136719,0.0,463.5657286208665,462.3135254600746,462.91536504878167,0.0,77158100
2023-12-29,0.0,461.3913269042969,0.0,463.06096072132885,459.4401769650659,462.5367654374911,0.0,122283100
2024-01-02,0.0,458.8092041015625,0.0,459.7993540123723,456.7124526493962,458.3335624378489,0.0,123623700
