Date,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2015-01-02,0.0,102.27598571777344,0.0,103.67773107540235,101.38161828726804,103.25634862868549,0.0,46133100
2015-01-05,0.0,100.90864562988281,0.0,102.0868041945782,100.43566714935262,101.67402321378951,0.0,51141900
2015-01-06,0.0,99.16290283203125,0.0,101.27842321487137,98.34593589886141,101.14943327039651,0.0,67446000
2015-01-07,0.0,100.38407135009766,0.0,100.40986934131458,99.30911130915658,99.80788778176633,0.0,32252100
2015-01-08,0.0,102.0867919921875,0.0,102.20718697727972,101.00323056532285,101.1838296039958,0.0,28361700
2015-01-09,0.0,101.1064453125,0.0,102.19860187006189,100.88285177812767,102.17280387783349,0.0,26975200
2015-01-12,0.0,100.77105712890625,0.0,101.48483219049083,99.9540900995985,101.2182376314563,0.0,27316800
2015-01-13,0.0,100.84846496582031,0.0,102.67159985825882,99.60151373685058,101.55363860667205,0.0,49991400
2015-01-14,0.0,100.44429016113281,0.0,100.70227668907421,99.36932989211827,99.73911648710074,0.0,34224200
2015-01-15,0.0,98.75013732910156,0.0,100.94305202153043,98.44914980987043,100.81406205688556,0.0,46199400
2015-01-16,0.0,100.35828399658203,0.0,100.56468108375918,98.20836354626077,98.3889626377999,0.0,41895700
2015-01-20,0.0,99.93689727783203,0.0,100.68507192546627,99.03393466279374,100.48727636538955,0.0,36444400
2015-01-21,0.0,99.61870574951172,0.0,100.4614774098555,99.1457272112168,99.5843127977751,0.0,27333500
2015-01-22,0.0,101.64823913574219,0.0,101.68263865124261,98.98233901430751,100.23789180540805,0.0,37877000
2015-01-23,0.0,101.57945251464844,0.0,102.13842663086481,101.08927087235725,101.68264450605474,0.0,28173400
2015-01-26,0.0,102.5597915649414,0.0,102.56838652150293,100.67645943435188,101.37303145589682,0.0,23006800
2015-01-27,0.0,102.06963348388672,0.0,102.5512136033728,101.14946772070465,101.35585826319338,0.0,26919100
2015-01-28,0.0,100.34968566894531,0.0,102.72319304245038,100.03149509100957,102.49100452846874,0.0,38086100
2015-01-29,0.0,101.73422241210938,0.0,101.7514188861646,99.83368725774888,100.63345780254497,0.0,39299900
2015-01-30,0.0,99.4983139038086,0.0,101.44184379062898,99.41231839965613,101.0290627462826,0.0,49739800
2015-02-02,0.0,100.4098892211914,0.0,100.47868169104476,98.3631606989508,99.85951009614436,0.0,44819100
2015-02-03,0.0,102.20720672607422,0.0,102.33620325246517,100.84845556202313,100.90005810920104,0.0,43920000
